日期,渠道名称,渠道CODE,游戏名称,游戏ID,游戏收入,运营商来源,下载用户数（本平台）,启动用户数,付费用户数,付费启动转化率,ARPU,ARPPU
20200403,爱游戏客户端,10000000,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200403,爱游戏客户端,10000000,消灭星星中文版,5015173,0,移动,0,1,0,0.00%,0,0
20200403,爱游戏客户端,10000000,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200403,爱游戏客户端,10000000,PopStar消灭星星2社交版,5024639,0,电信,0,2,0,0.00%,0,0
20200403,爱游戏客户端,10000000,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200403,爱游戏客户端,10000000,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200403,爱游戏客户端,10000000,哔哔弹,5097519,0,移动,0,5,0,0.00%,0,0
20200403,爱游戏客户端,10000000,哔哔弹,5097519,0,联通,0,1,0,0.00%,0,0
20200403,爱游戏客户端,10000000,长腿爸爸,5102711,0,联通,0,1,0,0.00%,0,0
20200403,华为智汇云,80001002,消灭星星全新版,10000895,0,电信,0,33,0,0.00%,0,0
20200403,华为智汇云,80001002,消灭星星中文版,5015173,0,电信,0,12,0,0.00%,0,0
20200403,安智市场,80001005,消灭星星全新版,10000895,6,电信,0,81,1,1.23%,0.07,6
20200403,豌豆荚,80001013,消灭星星全新版,10000895,20,电信,0,54,1,1.85%,0.37,20
20200403,豌豆荚,80001013,僵尸尖叫,5022331,0,电信,0,12,0,0.00%,0,0
20200403,搜狐应用中心,80001016,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,酷派应用商店,80001017,消灭星星全新版,10000895,30,电信,0,24,1,4.17%,1.25,30
20200403,酷派应用商店,80001017,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200403,悠悠村,80001018,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,应用汇,80001020,消灭星星全新版,10000895,0,电信,0,28,0,0.00%,0,0
20200403,应用汇,80001020,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200403,小米,80001021,消灭星星全新版,10000895,100,电信,0,7018,2,0.03%,0.01,50
20200403,小米,80001021,PopStar!消灭星星2,5003053,0,电信,0,2,0,0.00%,0,0
20200403,小米,80001021,僵尸尖叫,5022331,0,电信,0,14,0,0.00%,0,0
20200403,小米,80001021,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200403,联想应用商店,80001024,消灭星星全新版,10000895,10,电信,0,137,1,0.73%,0.07,10
20200403,联想应用商店,80001024,消灭星星中文版,5015173,0,电信,0,2,0,0.00%,0,0
20200403,联想应用商店,80001024,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200403,联想应用商店,80001024,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200403,聚乐,80001026,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200403,拇指玩,80010079,点我+1,5054861,0,电信,0,2,0,0.00%,0,0
20200403,百度手机助手,80010082,PopStar！消灭星星（多酷版）,10001262,0,电信,0,1,0,0.00%,0,0
20200403,百度手机助手,80010082,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200403,百度手机助手,80010082,消灭星星中文版,5015173,0,电信,0,11,0,0.00%,0,0
20200403,百度手机助手,80010082,僵尸尖叫,5022331,57,电信,0,143,1,0.70%,0.4,57
20200403,百度手机助手,80010082,僵尸尖叫,5024281,0,电信,0,3,0,0.00%,0,0
20200403,百度手机助手,80010082,点我+1,5054861,0,电信,0,2,0,0.00%,0,0
20200403,百度手机助手,80010082,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200403,4399,80010088,消灭星星全新版,10000895,0,电信,0,54,0,0.00%,0,0
20200403,4399,80010088,僵尸尖叫,5022331,0,电信,0,133,0,0.00%,0,0
20200403,掌游天下,80010130,消灭星星全新版,10000895,0,电信,0,333,0,0.00%,0,0
20200403,OPPO,80010141,消灭星星全新版,10000895,0,电信,0,22532,0,0.00%,0,0
20200403,OPPO,80010141,消灭星星中文版,5013515,0,电信,0,4,0,0.00%,0,0
20200403,OPPO,80010141,消灭星星中文版,5015173,0,电信,0,431,0,0.00%,0,0
20200403,OPPO,80010141,僵尸尖叫,5022331,0,电信,0,4,0,0.00%,0,0
20200403,OPPO,80010141,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200403,OPPO,80010141,哔哔弹,5097519,0,电信,0,8,0,0.00%,0,0
20200403,91手机助手（百度）,80010142,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200403,成都当乐,80010160,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,柠檬助手,80010201,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,柠檬助手,80010201,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200403,腾讯QQ浏览器,80010226,消灭星星全新版,10000895,0,电信,0,34,0,0.00%,0,0
20200403,腾讯QQ浏览器,80010226,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200403,金立游戏大厅,80010281,消灭星星全新版,10000895,0,电信,0,43,0,0.00%,0,0
20200403,卓易市场,80010366,消灭星星全新版,10000895,0,电信,0,8,0,0.00%,0,0
20200403,卓易市场,80010366,消灭星星中文版,5015173,0,电信,0,12,0,0.00%,0,0
20200403,2345手机助手,80010378,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,微米,80010466,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200403,三星,80011042,消灭星星全新版,10000895,0,电信,0,156,0,0.00%,0,0
20200403,三星,80011042,消灭星星中文版,5015173,0,电信,0,21,0,0.00%,0,0
20200403,阿里巴巴·九游推广渠道,80011044,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200403,阿里巴巴·九游推广渠道,80011044,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200403,搜狗,80011045,消灭星星全新版,10000895,0,电信,0,150,0,0.00%,0,0
20200403,搜狗,80011045,消灭星星中文版,5015173,0,电信,0,6,0,0.00%,0,0
20200403,搜狗,80011045,僵尸尖叫,5022331,0,电信,0,7,0,0.00%,0,0
20200403,360手机助手,80011046,消灭星星全新版,10000895,122,电信,0,586,3,0.51%,0.21,40.67
20200403,360手机助手,80011046,消灭星星中文版,5015173,0,电信,0,57,0,0.00%,0,0
20200403,360手机助手,80011046,消灭星星中文版,5015173,0,移动,0,6,0,0.00%,0,0
20200403,360手机助手,80011046,消灭星星中文版,5015173,0,联通,0,1,0,0.00%,0,0
20200403,360手机助手,80011046,僵尸尖叫,5022331,0,电信,0,29,0,0.00%,0,0
20200403,腾讯应用宝,80011049,消灭星星全新版,10000895,0,电信,0,112,0,0.00%,0,0
20200403,腾讯应用宝,80011049,消灭星星中文版,5015173,0,电信,0,38,0,0.00%,0,0
20200403,腾讯应用宝,80011049,僵尸尖叫,5022331,0,电信,0,3,0,0.00%,0,0
20200403,腾讯应用宝,80011049,全民消灭星星,5032507,0,电信,0,4,0,0.00%,0,0
20200403,腾讯应用宝,80011049,哔哔弹,5097519,0,电信,0,2,0,0.00%,0,0
20200403,金立,80011117,消灭星星全新版,10000895,0,电信,0,204,0,0.00%,0,0
20200403,腾讯华为内置游戏中心,80011148,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200403,步步高,80020136,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200403,步步高,80020136,消灭星星中文版,5013515,0,电信,0,2,0,0.00%,0,0
20200403,步步高,80020136,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200403,腾讯华为内置应用市场,80020230,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,魅族手机,80020320,消灭星星全新版,10000895,0,电信,0,813,0,0.00%,0,0
20200403,魅族手机,80020320,僵尸尖叫,5022331,77,电信,0,137,3,2.19%,0.56,25.67
20200403,上海青橙,80020533,消灭星星全新版,10000895,0,电信,0,30,0,0.00%,0,0
20200403,华为智汇云,83010007,消灭星星全新版,10000895,113,电信,0,23577,5,0.02%,0,22.6
20200403,华为智汇云,83010007,消灭星星中文版,5015173,0,电信,0,2425,0,0.00%,0,0
20200403,华为智汇云,83010007,僵尸尖叫,5022331,84,电信,0,429,4,0.93%,0.2,21
20200403,华为智汇云,83010007,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200403,OPPO,83010008,僵尸尖叫,5022331,0,电信,0,32,0,0.00%,0,0
20200403,小米,83010009,消灭星星中文版,5015173,0,电信,0,8,0,0.00%,0,0
20200403,步步高,83010010,消灭星星全新版,10000895,130,电信,0,32584,5,0.02%,0,26
20200403,步步高,83010010,消灭星星中文版,5015173,0,电信,0,22,0,0.00%,0,0
20200403,步步高,83010010,僵尸尖叫,5022331,0,电信,0,27,0,0.00%,0,0
20200403,步步高,83010010,哔哔弹,5097519,0,电信,0,3,0,0.00%,0,0
20200403,腾讯应用宝,83010011,消灭星星全新版,10000895,30,电信,0,2605,1,0.04%,0.01,30
20200403,腾讯应用宝,83010011,僵尸尖叫,5022331,58,电信,0,646,4,0.62%,0.09,14.5
20200403,安智市场,83010014,僵尸尖叫,5022331,0,电信,0,8,0,0.00%,0,0
20200403,金立游戏大厅,83010020,消灭星星全新版,10000895,0,电信,0,59,0,0.00%,0,0
20200403,阿里巴巴·九游推广渠道,83010023,消灭星星全新版,10000895,60,电信,0,314,2,0.64%,0.19,30
20200403,阿里巴巴·九游推广渠道,83010023,僵尸尖叫,5022331,0,电信,0,36,0,0.00%,0,0
20200403,柠檬助手,83010029,消灭星星全新版,10000895,0,电信,0,20,0,0.00%,0,0
20200403,2345手机助手,83010042,消灭星星全新版,10000895,60,电信,0,424,3,0.71%,0.14,20
20200403,腾讯QQ浏览器,83010052,消灭星星全新版,10000895,0,电信,0,89,0,0.00%,0,0
20200403,腾讯QQ浏览器,83010052,僵尸尖叫,5022331,0,电信,0,11,0,0.00%,0,0
20200403,拇指玩,83010063,消灭星星全新版,10000895,0,电信,0,8,0,0.00%,0,0
20200403,中兴应用商店,83010103,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200403,nubia应用中心,83010107,消灭星星全新版,10000895,20,电信,0,52,1,1.92%,0.38,20
20200403,魅族游戏中心,83020058,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200403,乐视应用商店,83020126,消灭星星全新版,10000895,70,电信,0,21,1,4.76%,3.33,70
20200403,腾讯手机管家,83120102,消灭星星全新版,10000895,0,电信,0,91,0,0.00%,0,0
20200403,腾讯手机管家,83120102,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200403,爱游戏渠道,99999999,消灭星星全新版,10000895,0,电信,0,9,0,0.00%,0,0
20200403,爱游戏渠道,99999999,僵尸尖叫,5022331,0,电信,0,1,0,0.00%,0,0
20200404,聚沙渠道,,PopStar!消灭星星2,10001847,0,电信,0,3,0,0.00%,0,0
20200404,聚沙渠道,,PopStar!消灭星星2,10001847,0,移动,0,5,0,0.00%,0,0
20200404,聚沙渠道,,消灭星星全新版,12912,0,电信,0,16,0,0.00%,0,0
20200404,聚沙渠道,,消灭星星全新版,12912,0,移动,0,14,0,0.00%,0,0
20200404,聚沙渠道,,消灭星星全新版,12912,0,联通,0,3,0,0.00%,0,0
20200404,聚沙渠道,,消灭星星中文版,5015173,0,电信,0,14,0,0.00%,0,0
20200404,聚沙渠道,,消灭星星中文版,5015173,0,移动,0,67,0,0.00%,0,0
20200404,聚沙渠道,,消灭星星中文版,5015173,0,联通,0,4,0,0.00%,0,0
20200404,聚沙渠道,,僵尸尖叫,5022331,0,电信,0,4,0,0.00%,0,0
20200404,聚沙渠道,,僵尸尖叫,5022331,0,移动,0,5,0,0.00%,0,0
20200404,聚沙渠道,,僵尸尖叫,5022331,0,联通,0,2,0,0.00%,0,0
20200404,聚沙渠道,,PopStar消灭星星2社交版,5024369,0,移动,0,1,0,0.00%,0,0
20200404,聚沙渠道,,PopStar消灭星星2社交版,5024369,0,联通,0,1,0,0.00%,0,0
20200404,聚沙渠道,,点我+1,5054861,0,联通,0,1,0,0.00%,0,0
20200404,聚沙渠道,,哔哔弹,5097519,0,电信,0,9,0,0.00%,0,0
20200404,聚沙渠道,,哔哔弹,5097519,0,移动,0,9,0,0.00%,0,0
20200404,聚沙渠道,,哔哔弹,5097519,0,联通,0,2,0,0.00%,0,0
20200404,聚沙渠道,,长腿爸爸,5102711,0,移动,0,2,0,0.00%,0,0
20200404,爱游戏客户端,10000000,消灭星星全新版,10000895,0,电信,0,15536,0,0.00%,0,0
20200404,爱游戏客户端,10000000,PopStar!消灭星星2,10001847,0,电信,0,1,0,0.00%,0,0
20200404,爱游戏客户端,10000000,PopStar!消灭星星2,10001847,0,移动,0,2,0,0.00%,0,0
20200404,爱游戏客户端,10000000,消灭星星全新版,12912,0,电信,0,86,0,0.00%,0,0
20200404,爱游戏客户端,10000000,消灭星星全新版,12912,0,移动,0,107,0,0.00%,0,0
20200404,爱游戏客户端,10000000,消灭星星全新版,12912,0,联通,0,23,0,0.00%,0,0
20200404,爱游戏客户端,10000000,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200404,爱游戏客户端,10000000,消灭星星中文版,5015173,0,移动,0,1,0,0.00%,0,0
20200404,爱游戏客户端,10000000,PopStar消灭星星2社交版,5024639,0,电信,0,2,0,0.00%,0,0
20200404,爱游戏客户端,10000000,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200404,爱游戏客户端,10000000,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200404,爱游戏客户端,10000000,哔哔弹,5097519,0,移动,0,7,0,0.00%,0,0
20200404,爱游戏客户端,10000000,哔哔弹,5097519,0,联通,0,4,0,0.00%,0,0
20200404,爱游戏客户端,10000000,弹弹猫,5101874,0,移动,0,1,0,0.00%,0,0
20200404,爱游戏客户端,10000000,长腿爸爸,5102711,0,移动,0,1,0,0.00%,0,0
20200404,华为智汇云,80001002,消灭星星全新版,10000895,0,电信,0,39,0,0.00%,0,0
20200404,华为智汇云,80001002,消灭星星中文版,5015173,0,电信,0,13,0,0.00%,0,0
20200404,安智市场,80001005,消灭星星全新版,10000895,0,电信,0,84,0,0.00%,0,0
20200404,安智市场,80001005,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200404,豌豆荚,80001013,消灭星星全新版,10000895,0,电信,0,83,0,0.00%,0,0
20200404,豌豆荚,80001013,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200404,豌豆荚,80001013,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200404,豌豆荚,80001013,僵尸尖叫,5022331,0,电信,0,47,0,0.00%,0,0
20200404,豌豆荚,80001013,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200404,搜狐应用中心,80001016,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200404,酷派应用商店,80001017,消灭星星全新版,10000895,118,电信,0,38,4,10.53%,3.11,29.5
20200404,悠悠村,80001018,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200404,应用汇,80001020,消灭星星全新版,10000895,0,电信,0,25,0,0.00%,0,0
20200404,应用汇,80001020,僵尸尖叫,5022331,0,电信,0,3,0,0.00%,0,0
20200404,小米,80001021,消灭星星全新版,10000895,61,电信,0,10357,4,0.04%,0.01,15.25
20200404,小米,80001021,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200404,小米,80001021,僵尸尖叫,5022331,58,电信,0,61,1,1.64%,0.95,58
20200404,联想应用商店,80001024,消灭星星全新版,10000895,0,电信,0,194,0,0.00%,0,0
20200404,联想应用商店,80001024,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200404,联想应用商店,80001024,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200404,联想应用商店,80001024,僵尸尖叫,5022331,0,电信,0,3,0,0.00%,0,0
20200404,聚乐,80001026,僵尸尖叫,5022331,0,电信,0,2,0,0.00%,0,0
20200404,拇指玩,80010079,消灭星星中文版,5013515,0,电信,0,1,0,0.00%,0,0
20200404,拇指玩,80010079,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200404,百度手机助手,80010082,PopStar！消灭星星（多酷版）,10001262,0,电信,0,1,0,0.00%,0,0
20200404,百度手机助手,80010082,消灭星星中文版,5015173,0,电信,0,18,0,0.00%,0,0
20200404,百度手机助手,80010082,僵尸尖叫,5022331,29,电信,0,526,1,0.19%,0.06,29
20200404,百度手机助手,80010082,僵尸尖叫,5024281,0,电信,0,2,0,0.00%,0,0
20200404,百度手机助手,80010082,点我+1,5054861,0,电信,0,2,0,0.00%,0,0
20200404,百度手机助手,80010082,哔哔弹,5097519,0,电信,0,3,0,0.00%,0,0
20200404,4399,80010088,消灭星星全新版,10000895,0,电信,0,73,0,0.00%,0,0
20200404,4399,80010088,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200404,4399,80010088,僵尸尖叫,5022331,2,电信,0,654,1,0.15%,0,2
20200404,4399,80010088,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200404,4399,80010088,哔哔弹,5097519,0,电信,0,7,0,0.00%,0,0
20200404,掌游天下,80010130,消灭星星全新版,10000895,0,电信,0,547,0,0.00%,0,0
20200404,掌游天下,80010130,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200404,掌游天下,80010130,长腿爸爸,5102711,0,电信,0,1,0,0.00%,0,0
20200404,OPPO,80010141,消灭星星全新版,10000895,0,电信,0,37183,0,0.00%,0,0
20200404,OPPO,80010141,消灭星星中文版,5013515,0,电信,0,8,0,0.00%,0,0
20200404,OPPO,80010141,消灭星星中文版,5015173,0,电信,0,535,0,0.00%,0,0
20200404,OPPO,80010141,僵尸尖叫,5022331,0,电信,0,5,0,0.00%,0,0
20200404,OPPO,80010141,点我+1,5054861,0,电信,0,2,0,0.00%,0,0
20200404,OPPO,80010141,哔哔弹,5097519,0,电信,0,17,0,0.00%,0,0
20200404,91手机助手（百度）,80010142,消灭星星中文版,5015173,0,电信,0,4,0,0.00%,0,0
20200404,成都当乐,80010160,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200404,柠檬助手,80010201,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200404,柠檬助手,80010201,消灭星星中文版,5015173,0,电信,0,2,0,0.00%,0,0
20200404,腾讯QQ浏览器,80010226,消灭星星全新版,10000895,0,电信,0,38,0,0.00%,0,0
20200404,腾讯QQ浏览器,80010226,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200404,金立游戏大厅,80010281,消灭星星全新版,10000895,0,电信,0,44,0,0.00%,0,0
20200404,卓易市场,80010366,消灭星星全新版,10000895,0,电信,0,7,0,0.00%,0,0
20200404,卓易市场,80010366,消灭星星中文版,5015173,0,电信,0,13,0,0.00%,0,0
20200404,2345手机助手,80010378,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200404,微米,80010466,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200404,果盘游戏,80010506,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200404,三星,80011042,消灭星星全新版,10000895,29,电信,0,217,1,0.46%,0.13,29
20200404,三星,80011042,消灭星星中文版,5015173,0,电信,0,25,0,0.00%,0,0
20200404,阿里巴巴·九游推广渠道,80011044,消灭星星全新版,10000895,0,电信,0,2,0,0.00%,0,0
20200404,阿里巴巴·九游推广渠道,80011044,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200404,阿里巴巴·九游推广渠道,80011044,哔哔弹,5097519,0,电信,0,3,0,0.00%,0,0
20200404,搜狗,80011045,消灭星星全新版,10000895,0,电信,0,190,0,0.00%,0,0
20200404,搜狗,80011045,消灭星星中文版,5015173,0,电信,0,8,0,0.00%,0,0
20200404,搜狗,80011045,僵尸尖叫,5022331,18,电信,0,32,1,3.13%,0.56,18
20200404,搜狗,80011045,哔哔弹,5097519,0,电信,0,2,0,0.00%,0,0
20200404,360手机助手,80011046,消灭星星全新版,10000895,20,电信,0,825,1,0.12%,0.02,20
20200404,360手机助手,80011046,PopStar!消灭星星2,5003053,0,电信,0,1,0,0.00%,0,0
20200404,360手机助手,80011046,消灭星星中文版,5015173,0,电信,0,72,0,0.00%,0,0
20200404,360手机助手,80011046,消灭星星中文版,5015173,0,移动,0,8,0,0.00%,0,0
20200404,360手机助手,80011046,消灭星星中文版,5015173,0,联通,0,1,0,0.00%,0,0
20200404,360手机助手,80011046,僵尸尖叫,5022331,0,电信,0,81,0,0.00%,0,0
20200404,腾讯应用宝,80011049,消灭星星全新版,10000895,0,电信,0,140,0,0.00%,0,0
20200404,腾讯应用宝,80011049,消灭星星全新版,10000895,0,联通,0,1,0,0.00%,0,0
20200404,腾讯应用宝,80011049,消灭星星中文版,5015173,0,电信,0,56,0,0.00%,0,0
20200404,腾讯应用宝,80011049,僵尸尖叫,5022331,0,电信,0,5,0,0.00%,0,0
20200404,腾讯应用宝,80011049,全民消灭星星,5032507,0,电信,0,6,0,0.00%,0,0
20200404,腾讯应用宝,80011049,哔哔弹,5097519,0,电信,0,4,0,0.00%,0,0
20200404,金立,80011117,消灭星星全新版,10000895,0,电信,0,313,0,0.00%,0,0
20200404,金立,80011117,消灭星星中文版,5015173,0,电信,0,1,0,0.00%,0,0
20200404,腾讯华为内置游戏中心,80011148,消灭星星全新版,10000895,0,电信,0,4,0,0.00%,0,0
20200404,步步高,80020136,PopStar!消灭星星2,5003053,0,电信,0,2,0,0.00%,0,0
20200404,步步高,80020136,消灭星星中文版,5013515,0,电信,0,2,0,0.00%,0,0
20200404,步步高,80020136,点我+1,5054861,0,电信,0,1,0,0.00%,0,0
20200404,腾讯华为内置应用市场,80020230,消灭星星全新版,10000895,0,电信,0,1,0,0.00%,0,0
20200404,魅族手机,80020320,消灭星星全新版,10000895,0,电信,0,1261,0,0.00%,0,0
20200404,魅族手机,80020320,僵尸尖叫,5022331,38,电信,0,466,2,0.43%,0.08,19
20200404,上海青橙,80020533,消灭星星全新版,10000895,0,电信,0,34,0,0.00%,0,0
20200404,上海青橙,80020533,哔哔弹,5097519,0,电信,0,1,0,0.00%,0,0
20200404,华为智汇云,83010007,消灭星星全新版,10000895,80,电信,0,34688,4,0.01%,0,20
20200404,华为智汇云,83010007,消灭星星全新版,10000895,0,移动,0,1,0,0.00%,0,0
20200404,华为智汇云,83010007,消灭星星中文版,5015173,0,电信,0,2808,0,0.00%,0,0
20200404,华为智汇云,83010007,僵尸尖叫,5022331,205,电信,0,1260,11,0.87%,0.16,18.64
20200404,华为智汇云,83010007,哔哔弹,5097519,0,电信,0,2,0,0.00%,0,0
